customer_id,recency_days,frequency,monetary,state,customer_segment,R_Score,F_Score,M_Score,rfm_cell,rfm_score,rfm_segment,aov,clv_estimate
CUST_00833,48,6,937.52,Georgia,Consumer,3,3,1,331,7,Loyal Customers,156.25,1265.65
CUST_00834,199,4,1218.46,Florida,Consumer,2,1,2,212,5,Customers Needing Attention,304.62,1644.92
CUST_00835,410,3,419.84,North Carolina,Consumer,1,1,1,111,3,Lost Customers,139.95,566.78
CUST_00836,160,8,705.24,Illinois,Consumer,2,4,1,241,7,At Risk,88.16,952.07
CUST_00837,18,5,1858.0500000000002,New York,Small Business,5,2,3,523,10,Potential Loyalists,371.61,2508.37
CUST_00838,36,7,2656.99,Washington,Consumer,4,4,4,444,12,Champions,379.57,3586.94
CUST_00839,7,12,4108.63,Ohio,Consumer,5,5,5,555,15,Champions,342.39,5546.65
CUST_00840,33,10,1816.01,Texas,Consumer,4,5,3,453,12,Champions,181.6,2451.61
CUST_00841,134,7,1967.08,Texas,Consumer,2,4,3,243,9,At Risk,281.01,2655.56
CUST_00842,23,4,225.26,Texas,Consumer,4,1,1,411,6,Potential Loyalists,56.32,304.1
CUST_00843,423,7,3399.61,North Carolina,Consumer,1,4,5,145,10,Can't Lose Them,485.66,4589.47
CUST_00844,196,5,777.75,Massachusetts,Small Business,2,2,1,221,5,Customers Needing Attention,155.55,1049.96
CUST_00845,360,6,1999.69,Colorado,Consumer,1,3,3,133,7,Hibernating,333.28,2699.58
CUST_00846,165,4,838.72,Pennsylvania,Consumer,2,1,1,211,4,Customers Needing Attention,209.68,1132.27
CUST_00847,425,1,29.34,Pennsylvania,Consumer,1,1,1,111,3,Lost Customers,29.34,39.61
CUST_00848,314,3,378.74,Massachusetts,Small Business,1,1,1,111,3,Lost Customers,126.25,511.3
CUST_00849,184,8,3744.13,Ohio,Consumer,2,4,5,245,11,At Risk,468.02,5054.58
CUST_00850,51,6,1262.38,Florida,Consumer,3,3,2,332,8,Loyal Customers,210.4,1704.21
CUST_00851,34,7,2238.07,Colorado,Consumer,4,4,4,444,12,Champions,319.72,3021.39
CUST_00852,40,5,1950.09,Texas,Corporate,4,2,3,423,9,Potential Loyalists,390.02,2632.62
CUST_00853,2,7,2385.8,Pennsylvania,Consumer,5,4,4,544,13,Champions,340.83,3220.83
CUST_00854,43,7,2469.86,New York,Corporate,4,4,4,444,12,Champions,352.84,3334.31
CUST_00855,24,7,1442.28,Illinois,Consumer,4,4,2,442,10,Champions,206.04,1947.08
CUST_00856,384,4,719.38,North Carolina,Consumer,1,1,1,111,3,Lost Customers,179.84,971.16
CUST_00857,42,8,3037.17,Texas,Consumer,4,4,4,444,12,Champions,379.65,4100.18
CUST_00858,2,6,2702.19,New York,Consumer,5,3,4,534,12,Loyal Customers,450.36,3647.96
CUST_00859,31,9,4584.17,Texas,Consumer,4,5,5,455,14,Champions,509.35,6188.63
CUST_00860,19,3,174.98,Colorado,Consumer,5,1,1,511,7,Potential Loyalists,58.33,236.22
CUST_00861,28,9,3094.45,Georgia,Corporate,4,5,4,454,13,Champions,343.83,4177.51
CUST_00862,136,7,1333.6100000000001,Colorado,Consumer,2,4,2,242,8,At Risk,190.52,1800.37
CUST_00863,471,5,1170.85,New York,Consumer,1,2,2,122,5,Hibernating,234.17,1580.65
CUST_00864,12,12,2408.8,California,Consumer,5,5,4,554,14,Champions,200.73,3251.88
CUST_00865,84,2,2112.42,Pennsylvania,Consumer,3,1,3,313,7,Promising,1056.21,2851.77
CUST_00866,24,12,3502.7299999999996,Texas,Consumer,4,5,5,455,14,Champions,291.89,4728.69
CUST_00867,16,7,6878.79,Illinois,Consumer,5,4,5,545,14,Champions,982.68,9286.37
CUST_00868,180,5,456.42,Texas,Consumer,2,2,1,221,5,Customers Needing Attention,91.28,616.17
CUST_00869,15,10,4264.5,Florida,Corporate,5,5,5,555,15,Champions,426.45,5757.08
CUST_00870,108,6,1654.81,Georgia,Small Business,2,3,3,233,8,At Risk,275.8,2233.99
CUST_00871,355,3,409.29,Ohio,Consumer,1,1,1,111,3,Lost Customers,136.43,552.54
CUST_00872,29,6,1487.02,Texas,Consumer,4,3,2,432,9,Loyal Customers,247.84,2007.48
CUST_00873,18,8,2044.12,Washington,Consumer,5,4,3,543,12,Champions,255.52,2759.56
CUST_00874,41,8,3948.9399999999996,North Carolina,Consumer,4,4,5,445,13,Champions,493.62,5331.07
CUST_00875,7,5,1272.1200000000001,Washington,Consumer,5,2,2,522,9,Potential Loyalists,254.42,1717.36
CUST_00876,57,10,3610.11,Georgia,Consumer,3,5,5,355,13,Loyal Customers,361.01,4873.65
CUST_00877,366,2,355.48,Georgia,Corporate,1,1,1,111,3,Lost Customers,177.74,479.9
CUST_00878,9,6,630.31,California,Consumer,5,3,1,531,9,Loyal Customers,105.05,850.92
CUST_00879,281,5,1514.8799999999999,California,Consumer,1,2,2,122,5,Hibernating,302.98,2045.09
CUST_00880,141,4,1035.79,Florida,Consumer,2,1,2,212,5,Customers Needing Attention,258.95,1398.32
CUST_00881,135,4,2072.53,California,Consumer,2,1,3,213,6,Customers Needing Attention,518.13,2797.92
CUST_00882,173,5,1343.87,Ohio,Consumer,2,2,2,222,6,Customers Needing Attention,268.77,1814.22
CUST_00883,13,8,1518.94,New York,Consumer,5,4,2,542,11,Champions,189.87,2050.57
CUST_00884,65,8,1845.8,Ohio,Consumer,3,4,3,343,10,Loyal Customers,230.72,2491.83
CUST_00885,200,5,976.0,Florida,Corporate,2,2,1,221,5,Customers Needing Attention,195.2,1317.6
CUST_00886,12,5,3295.59,Massachusetts,Consumer,5,2,5,525,12,Potential Loyalists,659.12,4449.05
CUST_00887,52,12,6049.41,California,Consumer,3,5,5,355,13,Loyal Customers,504.12,8166.7
CUST_00888,14,8,2975.07,Colorado,Consumer,5,4,4,544,13,Champions,371.88,4016.34
CUST_00889,477,4,2059.87,Ohio,Consumer,1,1,3,113,5,Lost Customers,514.97,2780.82
CUST_00890,323,7,3492.03,Florida,Consumer,1,4,5,145,10,Can't Lose Them,498.86,4714.24
CUST_00891,12,8,3720.6899999999996,Texas,Corporate,5,4,5,545,14,Champions,465.09,5022.93
CUST_00892,16,6,2591.03,Massachusetts,Corporate,5,3,4,534,12,Loyal Customers,431.84,3497.89
CUST_00893,239,5,3057.5299999999997,Ohio,Corporate,1,2,4,124,7,Hibernating,611.51,4127.67
CUST_00894,762,3,2327.1400000000003,Florida,Consumer,1,1,4,114,6,Lost Customers,775.71,3141.64
CUST_00895,311,4,292.91,New York,Consumer,1,1,1,111,3,Lost Customers,73.23,395.43
CUST_00896,52,4,4264.41,California,Consumer,3,1,5,315,9,Promising,1066.1,5756.95
CUST_00897,65,9,3243.12,Pennsylvania,Consumer,3,5,5,355,13,Loyal Customers,360.35,4378.21
CUST_00898,13,11,5469.09,California,Corporate,5,5,5,555,15,Champions,497.19,7383.27
CUST_00899,58,7,4083.7,Texas,Consumer,3,4,5,345,12,Loyal Customers,583.39,5513.0
CUST_00900,15,5,1561.92,North Carolina,Consumer,5,2,2,522,9,Potential Loyalists,312.38,2108.59
CUST_00901,227,5,2189.2799999999997,Ohio,Consumer,1,2,3,123,6,Hibernating,437.86,2955.53
CUST_00902,54,3,695.3399999999999,Texas,Consumer,3,1,1,311,5,Promising,231.78,938.71
CUST_00903,35,8,3069.49,Washington,Consumer,4,4,4,444,12,Champions,383.69,4143.81
CUST_00904,261,5,1290.44,North Carolina,Consumer,1,2,2,122,5,Hibernating,258.09,1742.09
CUST_00905,39,5,1540.5500000000002,New York,Consumer,4,2,2,422,8,Potential Loyalists,308.11,2079.74
CUST_00906,1,6,1659.92,Texas,Corporate,5,3,3,533,11,Loyal Customers,276.65,2240.89
CUST_00907,123,6,2470.95,Texas,Corporate,2,3,4,234,9,At Risk,411.82,3335.78
CUST_00908,365,8,1301.56,New York,Consumer,1,4,2,142,7,Can't Lose Them,162.7,1757.11
CUST_00909,142,2,832.8100000000001,Florida,Consumer,2,1,1,211,4,Customers Needing Attention,416.4,1124.29
CUST_00910,331,8,2076.58,North Carolina,Consumer,1,4,3,143,8,Can't Lose Them,259.57,2803.38
CUST_00911,355,6,2022.52,California,Consumer,1,3,3,133,7,Hibernating,337.09,2730.4
CUST_00912,94,7,3287.0800000000004,North Carolina,Consumer,2,4,5,245,11,At Risk,469.58,4437.56
CUST_00913,39,11,2247.76,Ohio,Consumer,4,5,4,454,13,Champions,204.34,3034.48
CUST_00914,59,7,2584.8599999999997,Texas,Consumer,3,4,4,344,11,Loyal Customers,369.27,3489.56
CUST_00915,63,11,3170.66,New York,Consumer,3,5,5,355,13,Loyal Customers,288.24,4280.39
CUST_00916,103,8,3392.73,California,Consumer,2,4,5,245,11,At Risk,424.09,4580.19
CUST_00917,53,9,2810.25,Colorado,Consumer,3,5,4,354,12,Loyal Customers,312.25,3793.84
CUST_00918,340,5,1111.29,California,Small Business,1,2,2,122,5,Hibernating,222.26,1500.24
CUST_00919,319,5,1912.92,Ohio,Corporate,1,2,3,123,6,Hibernating,382.58,2582.44
CUST_00920,11,7,1073.16,Florida,Consumer,5,4,2,542,11,Champions,153.31,1448.77
CUST_00921,478,2,96.08,Massachusetts,Corporate,1,1,1,111,3,Lost Customers,48.04,129.71
CUST_00922,9,6,1778.4,Massachusetts,Consumer,5,3,3,533,11,Loyal Customers,296.4,2400.84
CUST_00923,43,7,3658.82,California,Corporate,4,4,5,445,13,Champions,522.69,4939.41
CUST_00924,168,7,1436.6999999999998,California,Corporate,2,4,2,242,8,At Risk,205.24,1939.54
CUST_00925,4,3,2109.47,North Carolina,Consumer,5,1,3,513,9,Potential Loyalists,703.16,2847.78
CUST_00926,274,6,2046.21,California,Consumer,1,3,3,133,7,Hibernating,341.04,2762.38
CUST_00927,18,6,1915.79,Massachusetts,Consumer,5,3,3,533,11,Loyal Customers,319.3,2586.32
CUST_00928,51,4,644.75,Texas,Consumer,3,1,1,311,5,Promising,161.19,870.41
CUST_00929,35,8,1709.34,Massachusetts,Consumer,4,4,3,443,11,Champions,213.67,2307.61
CUST_00930,92,7,2146.4,Florida,Consumer,3,4,3,343,10,Loyal Customers,306.63,2897.64
CUST_00931,37,8,2621.27,Ohio,Consumer,4,4,4,444,12,Champions,327.66,3538.71
CUST_00932,23,10,2709.62,California,Corporate,4,5,4,454,13,Champions,270.96,3657.99
CUST_00933,18,6,927.67,Massachusetts,Small Business,5,3,1,531,9,Loyal Customers,154.61,1252.35
CUST_00934,96,7,1862.15,Florida,Consumer,2,4,3,243,9,At Risk,266.02,2513.9
CUST_00935,44,9,3218.56,Georgia,Consumer,3,5,5,355,13,Loyal Customers,357.62,4345.06
CUST_00936,11,3,366.7,Texas,Consumer,5,1,1,511,7,Potential Loyalists,122.23,495.04
CUST_00937,497,6,935.3,Florida,Consumer,1,3,1,131,5,Hibernating,155.88,1262.66
CUST_00938,15,11,4550.1900000000005,California,Small Business,5,5,5,555,15,Champions,413.65,6142.76
CUST_00939,387,2,1147.96,California,Consumer,1,1,2,112,4,Lost Customers,573.98,1549.75
CUST_00940,37,6,2532.54,New York,Consumer,4,3,4,434,11,Loyal Customers,422.09,3418.93
CUST_00941,12,5,668.18,Illinois,Consumer,5,2,1,521,8,Potential Loyalists,133.64,902.04
CUST_00942,37,8,2971.29,New York,Consumer,4,4,4,444,12,Champions,371.41,4011.24
CUST_00943,115,4,2142.18,Texas,Consumer,2,1,3,213,6,Customers Needing Attention,535.54,2891.94
CUST_00944,201,5,506.05,Illinois,Corporate,2,2,1,221,5,Customers Needing Attention,101.21,683.17
CUST_00945,121,3,917.34,New York,Consumer,2,1,1,211,4,Customers Needing Attention,305.78,1238.41
CUST_00946,326,10,4617.51,Illinois,Consumer,1,5,5,155,11,Can't Lose Them,461.75,6233.64
CUST_00947,29,10,1991.46,Illinois,Consumer,4,5,3,453,12,Champions,199.15,2688.47
CUST_00948,462,3,579.76,Florida,Small Business,1,1,1,111,3,Lost Customers,193.25,782.68
CUST_00949,219,6,2882.99,Pennsylvania,Corporate,1,3,4,134,8,Hibernating,480.5,3892.04
CUST_00950,52,4,1044.72,Florida,Consumer,3,1,2,312,6,Promising,261.18,1410.37
CUST_00951,170,8,1974.3400000000001,Texas,Consumer,2,4,3,243,9,At Risk,246.79,2665.36
CUST_00952,248,7,2832.5299999999997,Florida,Consumer,1,4,4,144,9,Can't Lose Them,404.65,3823.92
CUST_00953,17,4,1039.9,Florida,Consumer,5,1,2,512,8,Potential Loyalists,259.98,1403.87
CUST_00954,154,7,1414.33,California,Small Business,2,4,2,242,8,At Risk,202.05,1909.35
CUST_00955,17,6,1575.11,Massachusetts,Consumer,5,3,2,532,10,Loyal Customers,262.52,2126.4
CUST_00956,6,8,5766.16,Ohio,Consumer,5,4,5,545,14,Champions,720.77,7784.32
CUST_00957,52,10,2690.98,Pennsylvania,Consumer,3,5,4,354,12,Loyal Customers,269.1,3632.82
CUST_00958,2,7,4056.87,Massachusetts,Consumer,5,4,5,545,14,Champions,579.55,5476.77
CUST_00959,100,2,2049.52,New York,Consumer,2,1,3,213,6,Customers Needing Attention,1024.76,2766.85
CUST_00960,75,7,1467.77,California,Corporate,3,4,2,342,9,Loyal Customers,209.68,1981.49
CUST_00961,10,9,1931.99,California,Consumer,5,5,3,553,13,Champions,214.67,2608.19
CUST_00962,23,4,961.9,Texas,Consumer,4,1,1,411,6,Potential Loyalists,240.48,1298.56
CUST_00963,616,5,2674.78,Texas,Consumer,1,2,4,124,7,Hibernating,534.96,3610.95
CUST_00964,30,11,3909.63,New York,Consumer,4,5,5,455,14,Champions,355.42,5278.0
CUST_00965,44,7,6003.36,Texas,Consumer,3,4,5,345,12,Loyal Customers,857.62,8104.54
CUST_00966,9,2,1475.68,Florida,Consumer,5,1,2,512,8,Potential Loyalists,737.84,1992.17
CUST_00967,95,6,550.53,Texas,Corporate,2,3,1,231,6,At Risk,91.76,743.22
CUST_00968,4,8,3354.6,Pennsylvania,Consumer,5,4,5,545,14,Champions,419.32,4528.71
CUST_00969,100,6,3232.27,Illinois,Consumer,2,3,5,235,10,At Risk,538.71,4363.56
CUST_00970,2,5,282.45,Florida,Consumer,5,2,1,521,8,Potential Loyalists,56.49,381.31
CUST_00971,60,8,4638.46,Texas,Consumer,3,4,5,345,12,Loyal Customers,579.81,6261.92
CUST_00972,25,5,1951.95,California,Small Business,4,2,3,423,9,Potential Loyalists,390.39,2635.13
CUST_00973,166,4,2414.3,Texas,Corporate,2,1,4,214,7,Customers Needing Attention,603.58,3259.3
CUST_00974,129,11,3870.13,Washington,Consumer,2,5,5,255,12,At Risk,351.83,5224.68
CUST_00975,9,5,1006.0,California,Consumer,5,2,1,521,8,Potential Loyalists,201.2,1358.1
CUST_00976,470,2,321.46000000000004,Texas,Consumer,1,1,1,111,3,Lost Customers,160.73,433.97
CUST_00977,27,9,1484.18,Florida,Consumer,4,5,2,452,11,Champions,164.91,2003.64
CUST_00978,119,7,2822.6,Texas,Consumer,2,4,4,244,10,At Risk,403.23,3810.51
CUST_00979,28,5,789.9300000000001,Texas,Consumer,4,2,1,421,7,Potential Loyalists,157.99,1066.41
CUST_00980,212,4,1543.66,Pennsylvania,Consumer,2,1,2,212,5,Customers Needing Attention,385.92,2083.94
CUST_00981,110,7,5533.610000000001,Texas,Consumer,2,4,5,245,11,At Risk,790.52,7470.37
CUST_00982,92,6,871.56,California,Corporate,3,3,1,331,7,Loyal Customers,145.26,1176.61
CUST_00983,13,8,3609.94,Texas,Consumer,5,4,5,545,14,Champions,451.24,4873.42
CUST_00984,24,6,2110.41,New York,Consumer,4,3,3,433,10,Loyal Customers,351.73,2849.05
CUST_00985,127,4,2302.28,Texas,Corporate,2,1,4,214,7,Customers Needing Attention,575.57,3108.08
CUST_00986,11,9,3273.21,California,Consumer,5,5,5,555,15,Champions,363.69,4418.83
CUST_00987,61,5,939.86,Texas,Consumer,3,2,1,321,6,Promising,187.97,1268.81
CUST_00988,329,8,2474.8,Pennsylvania,Consumer,1,4,4,144,9,Can't Lose Them,309.35,3340.98
CUST_00989,32,4,1597.55,New York,Consumer,4,1,2,412,7,Potential Loyalists,399.39,2156.69
CUST_00990,24,2,920.44,North Carolina,Corporate,4,1,1,411,6,Potential Loyalists,460.22,1242.59
CUST_00991,30,6,3222.6600000000003,Colorado,Corporate,4,3,5,435,12,Loyal Customers,537.11,4350.59
CUST_00992,51,9,3667.73,Texas,Consumer,3,5,5,355,13,Loyal Customers,407.53,4951.44
CUST_00993,78,12,5210.83,New York,Consumer,3,5,5,355,13,Loyal Customers,434.24,7034.62
CUST_00994,66,6,2252.11,North Carolina,Consumer,3,3,4,334,10,Loyal Customers,375.35,3040.35
CUST_00995,38,6,1601.66,New York,Consumer,4,3,2,432,9,Loyal Customers,266.94,2162.24
CUST_00996,12,3,2216.54,California,Consumer,5,1,3,513,9,Potential Loyalists,738.85,2992.33
CUST_00997,351,5,1668.94,California,Small Business,1,2,3,123,6,Hibernating,333.79,2253.07
CUST_00998,410,4,1052.82,Ohio,Consumer,1,1,2,112,4,Lost Customers,263.2,1421.31
CUST_00999,42,4,1088.16,Georgia,Small Business,4,1,2,412,7,Potential Loyalists,272.04,1469.02
CUST_01000,190,4,1830.76,Georgia,Consumer,2,1,3,213,6,Customers Needing Attention,457.69,2471.53
CUST_01001,62,5,1270.3,Washington,Consumer,3,2,2,322,7,Promising,254.06,1714.9
CUST_01002,43,7,4011.46,Georgia,Consumer,4,4,5,445,13,Champions,573.07,5415.47
CUST_01003,73,9,2498.42,Texas,Corporate,3,5,4,354,12,Loyal Customers,277.6,3372.87
CUST_01004,27,7,1769.23,Ohio,Corporate,4,4,3,443,11,Champions,252.75,2388.46
CUST_01005,17,6,1953.17,California,Corporate,5,3,3,533,11,Loyal Customers,325.53,2636.78
CUST_01006,4,7,1428.84,North Carolina,Consumer,5,4,2,542,11,Champions,204.12,1928.93
CUST_01007,150,11,4023.04,Massachusetts,Consumer,2,5,5,255,12,At Risk,365.73,5431.1
CUST_01008,37,4,370.15,Georgia,Corporate,4,1,1,411,6,Potential Loyalists,92.54,499.7
CUST_01009,41,12,5026.0,Georgia,Consumer,4,5,5,455,14,Champions,418.83,6785.1
CUST_01010,46,5,2004.21,Florida,Consumer,3,2,3,323,8,Promising,400.84,2705.68
CUST_01011,22,6,2399.32,Washington,Consumer,4,3,4,434,11,Loyal Customers,399.89,3239.08
CUST_01012,364,8,2687.34,Texas,Small Business,1,4,4,144,9,Can't Lose Them,335.92,3627.91
CUST_01013,17,3,1096.25,Pennsylvania,Small Business,5,1,2,512,8,Potential Loyalists,365.42,1479.94
CUST_01014,14,8,3968.88,Ohio,Consumer,5,4,5,545,14,Champions,496.11,5357.99
CUST_01015,60,6,2595.94,Washington,Corporate,3,3,4,334,10,Loyal Customers,432.66,3504.52
CUST_01016,2,4,324.75,New York,Small Business,5,1,1,511,7,Potential Loyalists,81.19,438.41
CUST_01017,460,3,2367.52,New York,Consumer,1,1,4,114,6,Lost Customers,789.17,3196.15
CUST_01018,393,3,114.37,Illinois,Consumer,1,1,1,111,3,Lost Customers,38.12,154.4
CUST_01019,14,11,4110.22,Texas,Small Business,5,5,5,555,15,Champions,373.66,5548.8
CUST_01020,20,4,597.75,New York,Consumer,4,1,1,411,6,Potential Loyalists,149.44,806.96
CUST_01021,170,13,3929.7,California,Consumer,2,5,5,255,12,At Risk,302.28,5305.1
CUST_01022,701,2,225.55,Washington,Consumer,1,1,1,111,3,Lost Customers,112.78,304.49
CUST_01023,9,10,4277.46,Massachusetts,Small Business,5,5,5,555,15,Champions,427.75,5774.57
CUST_01024,139,6,2464.94,Florida,Small Business,2,3,4,234,9,At Risk,410.82,3327.67
CUST_01025,40,10,2934.51,Texas,Small Business,4,5,4,454,13,Champions,293.45,3961.59
CUST_01026,221,5,1457.66,California,Consumer,1,2,2,122,5,Hibernating,291.53,1967.84
CUST_01027,240,4,1068.91,Texas,Corporate,1,1,2,112,4,Lost Customers,267.23,1443.03
CUST_01028,379,4,943.66,North Carolina,Corporate,1,1,1,111,3,Lost Customers,235.92,1273.94
CUST_01029,12,4,769.6700000000001,Texas,Consumer,5,1,1,511,7,Potential Loyalists,192.42,1039.05
CUST_01030,31,8,3027.3,Texas,Corporate,4,4,4,444,12,Champions,378.41,4086.86
CUST_01031,15,4,2214.2,California,Consumer,5,1,3,513,9,Potential Loyalists,553.55,2989.17
CUST_01032,10,10,3488.33,Massachusetts,Consumer,5,5,5,555,15,Champions,348.83,4709.25
CUST_01033,108,6,2018.75,North Carolina,Consumer,2,3,3,233,8,At Risk,336.46,2725.31
CUST_01034,4,6,3415.34,Ohio,Consumer,5,3,5,535,13,Loyal Customers,569.22,4610.71
CUST_01035,45,1,175.26,Washington,Consumer,3,1,1,311,5,Promising,175.26,236.6
CUST_01036,178,6,2237.74,Texas,Consumer,2,3,4,234,9,At Risk,372.96,3020.95
CUST_01037,11,4,2564.67,California,Consumer,5,1,4,514,10,Potential Loyalists,641.17,3462.3
CUST_01038,630,3,963.47,North Carolina,Corporate,1,1,1,111,3,Lost Customers,321.16,1300.68
CUST_01039,184,9,2515.05,North Carolina,Consumer,2,5,4,254,11,At Risk,279.45,3395.32
CUST_01040,91,8,1851.03,North Carolina,Consumer,3,4,3,343,10,Loyal Customers,231.38,2498.89
CUST_01041,30,5,619.67,Florida,Consumer,4,2,1,421,7,Potential Loyalists,123.93,836.55
CUST_01042,326,8,2829.5699999999997,Pennsylvania,Corporate,1,4,4,144,9,Can't Lose Them,353.7,3819.92
CUST_01043,291,1,541.35,Colorado,Consumer,1,1,1,111,3,Lost Customers,541.35,730.82
CUST_01044,55,11,3711.13,New York,Consumer,3,5,5,355,13,Loyal Customers,337.38,5010.03
CUST_01045,68,6,1137.26,Texas,Corporate,3,3,2,332,8,Loyal Customers,189.54,1535.3
CUST_01046,25,5,1059.49,Georgia,Consumer,4,2,2,422,8,Potential Loyalists,211.9,1430.31
CUST_01047,349,2,172.06,California,Consumer,1,1,1,111,3,Lost Customers,86.03,232.28
CUST_01048,22,9,3955.01,Florida,Consumer,4,5,5,455,14,Champions,439.45,5339.26
CUST_01049,234,3,1913.91,California,Corporate,1,1,3,113,5,Lost Customers,637.97,2583.78
CUST_01050,280,4,521.49,Illinois,Consumer,1,1,1,111,3,Lost Customers,130.37,704.01
CUST_01051,1,5,1512.75,Florida,Corporate,5,2,2,522,9,Potential Loyalists,302.55,2042.21
CUST_01052,123,5,666.08,Texas,Consumer,2,2,1,221,5,Customers Needing Attention,133.22,899.21
CUST_01053,6,9,3754.03,Texas,Small Business,5,5,5,555,15,Champions,417.11,5067.94
CUST_01054,14,12,5068.2300000000005,Washington,Corporate,5,5,5,555,15,Champions,422.35,6842.11
CUST_01055,4,6,1753.74,California,Small Business,5,3,3,533,11,Loyal Customers,292.29,2367.55
CUST_01056,10,6,1690.24,California,Consumer,5,3,3,533,11,Loyal Customers,281.71,2281.82
CUST_01057,52,5,1041.01,Washington,Corporate,3,2,2,322,7,Promising,208.2,1405.36
CUST_01058,383,7,3207.25,Florida,Consumer,1,4,5,145,10,Can't Lose Them,458.18,4329.79
CUST_01059,187,8,1098.3899999999999,Florida,Consumer,2,4,2,242,8,At Risk,137.3,1482.83
CUST_01060,44,3,742.2099999999999,New York,Consumer,3,1,1,311,5,Promising,247.4,1001.98
CUST_01061,196,4,1234.08,Pennsylvania,Corporate,2,1,2,212,5,Customers Needing Attention,308.52,1666.01
CUST_01062,324,3,348.03000000000003,Washington,Small Business,1,1,1,111,3,Lost Customers,116.01,469.84
CUST_01063,113,3,1221.47,New York,Corporate,2,1,2,212,5,Customers Needing Attention,407.16,1648.98
CUST_01064,79,12,5888.64,Illinois,Consumer,3,5,5,355,13,Loyal Customers,490.72,7949.66
CUST_01065,90,8,2256.41,Texas,Consumer,3,4,4,344,11,Loyal Customers,282.05,3046.15
CUST_01066,9,6,250.26999999999998,Illinois,Corporate,5,3,1,531,9,Loyal Customers,41.71,337.86
CUST_01067,41,7,1156.94,Texas,Consumer,4,4,2,442,10,Champions,165.28,1561.87
CUST_01068,466,6,2445.86,Florida,Consumer,1,3,4,134,8,Hibernating,407.64,3301.91
CUST_01069,216,1,467.85,Washington,Consumer,1,1,1,111,3,Lost Customers,467.85,631.6
CUST_01070,100,7,1274.87,Texas,Consumer,2,4,2,242,8,At Risk,182.12,1721.07
CUST_01071,169,6,1929.8,Massachusetts,Consumer,2,3,3,233,8,At Risk,321.63,2605.23
CUST_01072,22,10,3805.39,New York,Consumer,4,5,5,455,14,Champions,380.54,5137.28
CUST_01073,103,8,4326.41,Florida,Consumer,2,4,5,245,11,At Risk,540.8,5840.65
CUST_01074,193,9,1314.94,Massachusetts,Consumer,2,5,2,252,9,At Risk,146.1,1775.17
CUST_01075,44,9,1735.8899999999999,Pennsylvania,Small Business,3,5,3,353,11,Loyal Customers,192.88,2343.45
CUST_01076,597,2,198.34,Pennsylvania,Consumer,1,1,1,111,3,Lost Customers,99.17,267.76
CUST_01077,31,6,1458.11,Illinois,Consumer,4,3,2,432,9,Loyal Customers,243.02,1968.45
CUST_01078,67,7,2953.78,Ohio,Consumer,3,4,4,344,11,Loyal Customers,421.97,3987.6
CUST_01079,17,7,3220.9300000000003,New York,Consumer,5,4,5,545,14,Champions,460.13,4348.26
CUST_01080,29,7,2096.84,Texas,Small Business,4,4,3,443,11,Champions,299.55,2830.73
